loan_status,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
0,0.03125,0.01768360494040625,0.12195121951219512,0.15942028985507245,0.21516853932584273,0.18072289156626506,0.03571428571428571,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.03125,0.016377965442306255,0.07317073170731708,0.11594202898550725,0.3151685393258427,0.14457831325301204,0.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.046875,0.01768360494040625,0.04878048780487805,0.18840579710144925,0.19438202247191022,0.20481927710843376,0.03571428571428571,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.016455576819544706,0.0,0.11594202898550725,0.0,0.14457831325301204,0.07142857142857142,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.0,0.18550724637681157,0.08370786516853934,0.20481927710843376,0.03571428571428571,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0.03125,0.013753914953649306,0.12195121951219512,0.11594202898550725,0.23651685393258431,0.16867469879518077,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.016701182443717013,0.1951219512195122,0.11594202898550725,0.303932584269663,0.14457831325301204,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.046875,0.016703147288710394,0.04878048780487805,0.11594202898550725,0.13820224719101126,0.14457831325301204,0.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0.0625,0.014736337450338545,0.024390243902439025,0.18840579710144925,0.4870786516853934,0.2530120481927711,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.0625,0.017192393692061634,0.04878048780487805,0.11594202898550725,0.3129213483146068,0.14457831325301204,0.07142857142857142,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.03125,0.01768164009541287,0.04878048780487805,0.11594202898550725,0.4500000000000001,0.13253012048192772,0.07142857142857142,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.03125,0.01768360494040625,0.14634146341463417,0.11594202898550725,0.12584269662921355,0.13253012048192772,0.03571428571428571,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.0,0.11594202898550725,0.13033707865168542,0.13253012048192772,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.078125,0.01768360494040625,0.07317073170731708,0.3333333333333333,0.5286516853932586,0.3614457831325301,0.07142857142857142,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.0625,0.01768360494040625,0.1951219512195122,0.11594202898550725,0.4168539325842698,0.13253012048192772,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.03125,0.01768360494040625,0.14634146341463417,0.10144927536231883,0.2775280898876405,0.12048192771084339,0.07142857142857142,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0.0625,0.01476973981522598,0.04878048780487805,0.11594202898550725,0.5292134831460675,0.15662650602409642,0.03571428571428571,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.046875,0.01817481618875087,0.14634146341463417,0.11594202898550725,0.4252808988764046,0.13253012048192772,0.07142857142857142,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.078125,0.01768360494040625,0.14634146341463417,0.13043478260869565,0.403932584269663,0.15662650602409642,0.07142857142857142,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.015625,0.015718759947027778,0.024390243902439025,0.11594202898550725,0.6657303370786518,0.15662650602409642,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0625,0.01768360494040625,0.0975609756097561,0.08695652173913043,0.19438202247191022,0.10843373493975904,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.24390243902439024,0.13913043478260867,0.0,0.15662650602409642,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0.015625,0.018666027437095487,0.0975609756097561,0.11594202898550725,0.03426966292134831,0.13253012048192772,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.03125,0.018666027437095487,0.04878048780487805,0.11594202898550725,0.3410112359550563,0.13253012048192772,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.015625,0.01768360494040625,0.07317073170731708,0.15942028985507245,0.02078651685393257,0.18072289156626506,0.03571428571428571,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.018666027437095487,0.07317073170731708,0.11594202898550725,0.12584269662921355,0.13253012048192772,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,0.078125,0.019402844309612415,0.0,0.11594202898550725,0.07528089887640449,0.12048192771084339,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.078125,0.019519752586718432,0.0,0.11594202898550725,0.03202247191011237,0.12048192771084339,0.03571428571428571,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.019650414778778102,0.04878048780487805,0.11594202898550725,0.13033707865168542,0.12048192771084339,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.046875,0.020139661182129343,0.0,0.11594202898550725,0.21516853932584273,0.12048192771084339,0.07142857142857142,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0.015625,0.01817481618875087,0.04878048780487805,0.11594202898550725,0.4533707865168541,0.13253012048192772,0.03571428571428571,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.09375,0.021613294927163195,0.24390243902439024,0.11594202898550725,0.3196629213483147,0.10843373493975904,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.046875,0.021858900551335506,0.0,0.11594202898550725,0.3814606741573035,0.10843373493975904,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.03125,0.01964844993378472,0.0975609756097561,0.11594202898550725,0.5078651685393261,0.12048192771084339,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.03125,0.01964844993378472,0.07317073170731708,0.11594202898550725,0.02078651685393257,0.12048192771084339,0.03571428571428571,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,0.015625,0.01768360494040625,0.07317073170731708,0.05797101449275363,0.07528089887640449,0.07228915662650602,0.07142857142857142,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.14634146341463417,0.014492753623188404,0.07528089887640449,0.03614457831325301,0.03571428571428571,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.046875,0.023971108919217363,0.07317073170731708,0.11594202898550725,0.07528089887640449,0.10843373493975904,0.07142857142857142,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.024609683542065365,0.12195121951219512,0.11594202898550725,0.09662921348314607,0.0963855421686747,0.07142857142857142,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.0,0.2753623188405797,0.3617977528089888,0.30120481927710846,0.07142857142857142,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.03125,0.02176065830166658,0.0,0.11594202898550725,0.2438202247191012,0.10843373493975904,0.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.03125,0.014736337450338545,0.0975609756097561,0.21014492753623187,0.5500000000000003,0.2771084337349398,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.046875,0.01768360494040625,0.024390243902439025,0.10144927536231883,0.09662921348314607,0.12048192771084339,0.03571428571428571,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.0975609756097561,0.043478260869565216,0.5016853932584271,0.06024096385542169,0.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.0625,0.02505177366557552,0.04878048780487805,0.11594202898550725,0.1393258426966293,0.0963855421686747,0.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.046875,0.02505177366557552,0.0975609756097561,0.11594202898550725,0.17247191011235963,0.0963855421686747,0.03571428571428571,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.03125,0.02505177366557552,0.0975609756097561,0.11594202898550725,0.07528089887640449,0.0963855421686747,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.04878048780487805,0.4275362318840579,0.4808988764044945,0.45783132530120485,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.09375,0.02699058446279173,0.24390243902439024,0.11594202898550725,0.03426966292134831,0.0963855421686747,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.046875,0.027016618658953995,0.07317073170731708,0.11594202898550725,0.4078651685393259,0.0963855421686747,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.078125,0.01768360494040625,0.0,0.21739130434782605,0.2786516853932585,0.24096385542168677,0.07142857142857142,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.046875,0.024560562417230904,0.12195121951219512,0.11594202898550725,0.17247191011235963,0.0963855421686747,0.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0.046875,0.028490252403987847,0.17073170731707318,0.11594202898550725,0.39325842696629226,0.08433734939759038,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.03125,0.01768360494040625,0.04878048780487805,0.22028985507246374,0.09662921348314607,0.24096385542168677,0.03571428571428571,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0.078125,0.027507829907298612,0.21951219512195122,0.11594202898550725,0.3129213483146068,0.08433734939759038,0.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0.046875,0.01768360494040625,0.0975609756097561,0.10144927536231883,0.05449438202247192,0.12048192771084339,0.03571428571428571,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.03438478738412327,0.0,0.11594202898550725,0.3797752808988765,0.07228915662650602,0.07142857142857142,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.078125,0.03683887878085298,0.21951219512195122,0.11594202898550725,0.18033707865168547,0.07228915662650602,0.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.078125,0.03733205487419098,0.1951219512195122,0.11594202898550725,0.4292134831460675,0.07228915662650602,0.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0.078125,0.0385895556699532,0.14634146341463417,0.11594202898550725,0.11235955056179775,0.06024096385542169,0.03571428571428571,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.078125,0.03929689986756945,0.0,0.11594202898550725,0.3797752808988765,0.06024096385542169,0.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.07317073170731708,0.28985507246376807,0.3337078651685394,0.31325301204819284,0.07142857142857142,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.1951219512195122,0.2753623188405797,0.2505617977528091,0.30120481927710846,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.015625,0.01768360494040625,0.14634146341463417,0.14782608695652172,0.27134831460674164,0.16867469879518077,0.03571428571428571,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.078125,0.06582230727817882,0.024390243902439025,0.11594202898550725,0.4500000000000001,0.03614457831325301,0.03571428571428571,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.046875,0.008185544242414716,0.0975609756097561,0.11739130434782609,0.46629213483146076,0.26506024096385544,0.03571428571428571,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.015625,0.014736337450338545,0.12195121951219512,0.2753623188405797,0.29213483146067415,0.3493975903614458,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.03125,0.012759703386999801,0.14634146341463417,0.11739130434782609,0.4168539325842698,0.18072289156626506,0.03571428571428571,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.046875,0.018666027437095487,0.04878048780487805,0.11739130434782609,0.5511235955056182,0.13253012048192772,0.07142857142857142,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.09375,0.061892617291421884,0.0,0.11739130434782609,0.45786516853932596,0.04819277108433735,0.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.015625,0.009824224966892363,0.0,0.11884057971014493,0.4814606741573035,0.22891566265060243,0.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.046875,0.011722265230495967,0.0,0.11884057971014493,0.03426966292134831,0.20481927710843376,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.12195121951219512,0.15942028985507245,0.29213483146067415,0.18072289156626506,0.07142857142857142,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.046875,0.014245126201993927,0.0,0.11884057971014493,0.3533707865168541,0.16867469879518077,0.03571428571428571,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.046875,0.01768360494040625,0.024390243902439025,0.11884057971014493,0.2904494382022473,0.14457831325301204,0.03571428571428571,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.078125,0.01768360494040625,0.1951219512195122,0.2753623188405797,0.09662921348314607,0.30120481927710846,0.07142857142857142,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.015625,0.01768360494040625,0.12195121951219512,0.24637681159420288,0.11741573033707864,0.2771084337349398,0.07142857142857142,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1,0.09375,0.01964844993378472,0.12195121951219512,0.11884057971014493,0.4814606741573035,0.12048192771084339,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.015625,0.023576175075548288,0.12195121951219512,0.11884057971014493,0.17808988764044947,0.10843373493975904,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0.046875,0.02357813992054167,0.12195121951219512,0.11884057971014493,0.5359550561797755,0.10843373493975904,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.09375,0.023971108919217363,0.07317073170731708,0.11884057971014493,0.5730337078651686,0.10843373493975904,0.07142857142857142,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0625,0.01768360494040625,0.1951219512195122,0.10144927536231883,0.09662921348314607,0.12048192771084339,0.07142857142857142,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.046875,0.01768360494040625,0.07317073170731708,0.3333333333333333,0.2505617977528091,0.3614457831325301,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.078125,0.014736337450338545,0.04878048780487805,0.15362318840579708,0.452808988764045,0.20481927710843376,0.03571428571428571,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.03125,0.01768360494040625,0.0,0.10144927536231883,0.4106741573033709,0.12048192771084339,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0625,0.033893576135778654,0.04878048780487805,0.11884057971014493,0.256741573033708,0.07228915662650602,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.04715627984108334,0.024390243902439025,0.11884057971014493,0.17247191011235963,0.06024096385542169,0.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.03125,0.01768360494040625,0.0,0.17101449275362318,0.49438202247191027,0.1927710843373494,0.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.0625,0.009034357279554216,0.0975609756097561,0.12028985507246377,0.256741573033708,0.2530120481927711,0.07142857142857142,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.1951219512195122,0.42028985507246375,0.2505617977528091,0.45783132530120485,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.04878048780487805,0.2753623188405797,0.3601123595505619,0.30120481927710846,0.03571428571428571,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.015625,0.01373917861619897,0.04878048780487805,0.12028985507246377,0.21910112359550565,0.18072289156626506,0.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.03125,0.021613294927163195,0.04878048780487805,0.12028985507246377,0.3129213483146068,0.12048192771084339,0.07142857142857142,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.013643883634020113,0.14634146341463417,0.12173913043478261,0.19775280898876407,0.18072289156626506,0.03571428571428571,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.078125,0.01768360494040625,0.0,0.12173913043478261,0.3747191011235956,0.14457831325301204,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.0625,0.01768360494040625,0.024390243902439025,0.24637681159420288,0.19775280898876407,0.2771084337349398,0.03571428571428571,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0.046875,0.01817481618875087,0.17073170731707318,0.12173913043478261,0.1393258426966293,0.13253012048192772,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.07317073170731708,0.03623188405797101,0.3601123595505619,0.04819277108433735,0.07142857142857142,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.0625,0.020139661182129343,0.04878048780487805,0.12173913043478261,0.3112359550561799,0.12048192771084339,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.09375,0.007761137723844966,0.0,0.12246376811594202,0.32584269662921356,0.2891566265060241,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.09375,0.011592585460932987,0.0,0.12246376811594202,0.06292134831460677,0.20481927710843376,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.1951219512195122,0.20289855072463767,0.43820224719101136,0.22891566265060243,0.03571428571428571,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.0625,0.003929689986756945,0.0,0.12318840579710146,0.29943820224719103,0.48192771084337355,0.07142857142857142,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.015625,0.0048168175012673255,0.14634146341463417,0.12318840579710146,0.4106741573033709,0.4096385542168675,0.03571428571428571,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.03125,0.00491211248344618,0.04878048780487805,0.12318840579710146,0.5162921348314609,0.4096385542168675,0.07142857142857142,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0.09375,0.004931760933379966,0.024390243902439025,0.12318840579710146,0.27134831460674164,0.4096385542168675,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.046875,0.005108596982784028,0.024390243902439025,0.12318840579710146,0.3196629213483147,0.3975903614457832,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.015625,0.01768360494040625,0.12195121951219512,0.24637681159420288,0.3213483146067417,0.2771084337349398,0.03571428571428571,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.09375,0.0054033237317908,0.0,0.12318840579710146,0.17247191011235963,0.3855421686746988,0.03571428571428571,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0.078125,0.00569805048079757,0.024390243902439025,0.12318840579710146,0.47359550561797764,0.3614457831325301,0.07142857142857142,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0.03125,0.005894534980135417,0.0,0.12318840579710146,0.4348314606741574,0.3614457831325301,0.03571428571428571,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.046875,0.01768360494040625,0.14634146341463417,0.3333333333333333,0.3213483146067417,0.3614457831325301,0.03571428571428571,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0.03125,0.008055864472851738,0.024390243902439025,0.12318840579710146,0.3410112359550563,0.2771084337349398,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.078125,0.008055864472851738,0.07317073170731708,0.12318840579710146,0.4247191011235956,0.2771084337349398,0.07142857142857142,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.0625,0.01768360494040625,0.04878048780487805,0.08405797101449275,0.11123595505617984,0.10843373493975904,0.03571428571428571,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.078125,0.009824224966892363,0.21951219512195122,0.12318840579710146,0.2786516853932585,0.24096385542168677,0.07142857142857142,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.009824224966892363,0.1951219512195122,0.12318840579710146,0.29213483146067415,0.24096385542168677,0.03571428571428571,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.015625,0.011003131962919447,0.12195121951219512,0.12318840579710146,0.3825842696629214,0.21686746987951808,0.03571428571428571,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0.0625,0.014736337450338545,0.07317073170731708,0.2753623188405797,0.5556179775280901,0.3493975903614458,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.03125,0.01768360494040625,0.0,0.15942028985507245,0.3404494382022473,0.18072289156626506,0.07142857142857142,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.1951219512195122,0.07246376811594203,0.5747191011235957,0.08433734939759038,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0.046875,0.01768360494040625,0.024390243902439025,0.10144927536231883,0.3404494382022473,0.12048192771084339,0.03571428571428571,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.03125,0.0046370341843731955,0.024390243902439025,0.1246376811594203,0.399438202247191,0.43373493975903615,0.07142857142857142,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.015625,0.0054033237317908,0.14634146341463417,0.1246376811594203,0.17247191011235963,0.3855421686746988,0.03571428571428571,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1,0.0625,0.0054033237317908,0.07317073170731708,0.1246376811594203,0.6477528089887641,0.3855421686746988,0.03571428571428571,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.015625,0.00589257013514204,0.07317073170731708,0.1246376811594203,0.5589887640449438,0.3614457831325301,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.03125,0.007761137723844966,0.0975609756097561,0.1246376811594203,0.3129213483146068,0.2891566265060241,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.09375,0.00785937997351389,0.0,0.1246376811594203,0.11629213483146073,0.2891566265060241,0.0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.0625,0.00785937997351389,0.12195121951219512,0.1246376811594203,0.3213483146067417,0.2891566265060241,0.07142857142857142,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.0625,0.01768360494040625,0.07317073170731708,0.13043478260869565,0.17808988764044947,0.15662650602409642,0.03571428571428571,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.03125,0.01768360494040625,0.14634146341463417,0.18840579710144925,0.21910112359550565,0.20481927710843376,0.03571428571428571,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.14634146341463417,0.2971014492753623,0.4168539325842698,0.32530120481927716,0.07142857142857142,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.046875,0.01768360494040625,0.17073170731707318,0.08695652173913043,0.3814606741573035,0.10843373493975904,0.03571428571428571,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.03125,0.008350591221858508,0.12195121951219512,0.1246376811594203,0.29943820224719103,0.2771084337349398,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0.09375,0.008350591221858508,0.0,0.1246376811594203,0.13089887640449444,0.2771084337349398,0.07142857142857142,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.03125,0.008645317970865278,0.0,0.1246376811594203,0.4533707865168541,0.26506024096385544,0.03571428571428571,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.015625,0.008841802470203126,0.024390243902439025,0.1246376811594203,0.13820224719101126,0.26506024096385544,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.09375,0.01768360494040625,0.07317073170731708,0.07971014492753624,0.14494382022471913,0.0963855421686747,0.07142857142857142,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1,0.015625,0.014736337450338545,0.07317073170731708,0.263768115942029,0.5764044943820226,0.33734939759036153,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.046875,0.009399818448322612,0.0975609756097561,0.1246376811594203,0.04213483146067415,0.2530120481927711,0.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.03125,0.009553076357806133,0.0975609756097561,0.1246376811594203,0.3617977528089888,0.24096385542168677,0.03571428571428571,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.03125,0.009824224966892363,0.14634146341463417,0.1246376811594203,0.11629213483146073,0.24096385542168677,0.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
